NumFacture,count
22402841,1
22402842,1
22402843,1
22402844,1
22402845,1
22402846,1
22402847,1
22402848,1
22402849,1
22402850,1
22402851,1
22402852,1
22402853,1
22402854,1
22402855,1
22402856,1
22402857,1
22402858,1
22402859,1
22402860,1
22402861,1
22402862,1
22402863,1
22402864,1
22402865,1
22402866,2
22402867,2
22402868,2
22402869,1
22402870,2
22402871,1
22402872,140
22402873,223
22402874,70
22402875,274
22402876,1
22402877,1
22402878,1
22402879,1
22402880,1
22402881,1
22402882,1
22402883,1
22402884,1
22402885,1
22402886,1
22402887,1
22402888,1
22402889,1
22402890,1
22402891,1
22402892,1
22402893,1
22402894,1
22402895,2
22402896,1
22402897,1
22402898,1
22402899,1
22402900,1
22402901,1
22402902,1
22402903,1
22402904,1
22402905,1
22402906,1
22402907,1
22402908,1
22402909,1
22402910,1
22402911,1
22402912,1
22402913,1
22402914,1
22402915,1
22402916,1
22402917,1
22402918,1
22402919,1
22402920,2
22402921,5
22402922,1
22402923,1
22402924,1
22402925,1
22402926,1
22402927,2
22402928,2
22402929,1
22402930,5
22402931,2
22402932,1
22402933,9
22402934,2
22402935,1
22402936,2
22402937,1
22402938,3
22402939,1
22402940,1
22402941,1
22402942,4
22402943,5
22402944,1
22402945,6
22402946,2
22402947,1
22402948,1
22402949,1
22402950,1
22402951,1
22402952,7
22402953,1
22402954,1
22402955,2
22402956,1
22402957,2
22402958,1
22402959,2
22402960,4
22402961,1
22402962,1
22402963,1
22402964,1
22402965,2
22402966,1
22402967,1
22402968,1
22402969,4
22402970,3
22402971,1
22402972,1
22402973,2
22402974,2
22402975,2
22402976,2
22402977,1
22402978,3
22402979,3
22402980,1
22402981,1
22402982,1
22402983,1
22402984,1
22402985,1
22402986,3
22402987,1
22402988,1
22402989,1
22402990,1
22402991,1
22402992,1
22402993,1
22402994,1
22402995,6
22402996,5
22402997,1
22402998,1
22402999,2
22403000,2
22403001,1
22403002,1
22403003,1
22403004,1
22403005,1
22403006,1
22403007,1
22403008,2
22403009,2
22403010,1
22403011,1
22403012,1
22403013,1
22403014,1
22403015,1
22403016,1
22403017,1
22403018,1
22403019,1
22403020,4
22403021,1
22403022,1
22403023,1
22403024,2
22403025,1
22403026,1
22403027,1
22403028,2
22403029,2
22403030,2
22403031,2
22403032,1
22403033,2
22403034,2
22403035,2
22403036,2
22403037,2
22403038,2
22403039,2
22403040,2
22403041,2
22403042,2
22403043,2
22403044,2
22403045,2
22403046,2
22403047,2
22403048,2
22403049,2
22403050,2
22403051,2
22403052,2
22403053,2
22403054,2
22403055,2
22403056,2
22403057,2
22403058,1
22403059,1
22403060,1
22403061,2
22403062,2
22403063,2
22403064,1
22403065,1
22403066,2
22403067,2
22403068,2
22403069,2
22403070,1
22403071,2
22403072,2
22403073,1
22403074,2
22403075,2
22403076,2
22403077,1
22403078,2
22403079,2
22403080,2
22403081,2
22403082,2
22403083,2
22403084,2
22403085,2
22403086,2
22403087,2
22403088,1
22403089,1
22403090,1
22403091,2
22403092,2
22403093,2
22403094,2
22403095,2
22403096,2
22403097,2
22403098,2
22403099,2
22403100,2
22403101,1
22403102,1
22403103,2
22403104,1
22403105,2
22403106,1
22403107,2
22403108,2
22403109,1
22403110,1
22403111,2
22403112,2
22403113,2
22403114,1
22403115,2
22403116,2
22403117,2
22403118,1
22403119,2
22403120,2
22403121,2
22403122,2
22403123,2
22403124,1
22403125,2
22403126,2
22403127,1
22403128,2
22403129,2
22403130,2
22403131,2
22403132,1
22403133,2
22403134,1
22403135,2
22403136,1
22403137,2
22403138,1
22403139,2
22403140,1
22403141,2
22403142,2
22403143,1
22403144,2
22403145,2
22403146,2
22403147,2
22403148,2
22403149,2
22403150,2
22403151,1
22403152,2
22403153,1
22403154,2
22403155,1
22403156,1
22403157,2
22403158,1
22403159,2
22403160,2
22403161,1
22403162,2
22403163,2
22403164,1
22403165,2
22403166,2
22403167,2
22403168,1
22403169,1
22403170,1
22403171,1
22403172,1
22403173,1
22403174,1
22403175,1
22403176,1
22403177,1
22403178,1
22403179,1
22403180,1
22403181,1
22403182,1
22403183,1
22403184,1
22403185,1
22403186,1
22403187,1
22403188,2
22403189,1
22403190,1
22403191,1
22403192,1
22403193,1
22403194,1
22403195,1
22403196,1
22403197,2
22403198,1
22403199,1
22403200,1
22403201,1
22403202,1
22403203,1
22403204,1
22403205,1
22403206,1
22403207,1
22403208,1
22403209,1
22403210,1
22403211,1
22403212,1
22403213,1
22403214,1
22403215,1
22403216,1
22403217,1
22403218,1
22403219,1
22403220,1
22403221,1
22403222,2
22403223,1
22403224,1
22403225,1
22403226,1
22403227,1
22403228,1
22403229,1
22403230,1
22403231,1
22403232,1
22403233,1
22403234,2
22403235,2
22403236,2
22403237,2
22403238,1
22403239,1
22403240,2
22403241,2
22403242,2
22403243,2
22403244,2
22403245,2
22403246,2
22403247,1
22403248,2
22403249,2
22403250,2
22403251,2
22403252,1
22403253,1
22403254,1
22403255,1
22403256,2
22403257,2
22403258,2
22403259,2
22403260,2
22403261,2
22403262,2
22403263,2
22403264,1
22403265,1
22403266,2
22403267,1
22403268,2
22403269,1
22403270,2
22403271,2
22403272,2
22403273,2
22403274,2
22403275,1
22403276,2
22403277,1
22403278,2
22403279,2
22403280,1
22403281,2
22403282,2
22403283,2
22403284,2
22403285,2
22403286,2
22403287,2
22403288,2
22403289,1
22403290,2
22403291,2
22403292,2
22403293,2
22403294,2
22403295,1
22403296,2
22403297,2
22403298,1
22403299,2
22403300,2
22403301,2
22403302,1
22403303,2
22403304,2
22403305,1
22403306,1
22403307,1
22403308,1
22403309,1
22403310,1
22403311,1
22403312,1
22403313,1
22403314,1
22403315,1
22403316,1
22403317,1
22403318,1
22403319,1
22403320,2
22403321,1
22403322,2
22403323,2
22403324,1
22403325,1
22403326,5
22403327,1
22403328,9
22403329,3
22403330,18
22403331,10
22403332,6
22403333,3
22403334,1
22403335,30
22403336,4
22403337,5
22403338,16
22403339,4
22403340,18
22403341,2
22403342,3
22403343,3
22403344,2
22403345,1
22403346,1
22403347,8
22403348,10
22403349,3
22403350,4
22403351,2
22403352,6
22403353,12
22403354,12
22403355,13
22403356,5
22403357,8
22403358,8
22403359,2
22403360,18
22403361,4
22403362,4
22403363,10
22403364,10
22403365,1
22403366,3
22403367,2
22403368,1
22403369,3
22403370,1
22403371,1
22403372,1
22403373,1
22403374,2
22403375,1
22403376,1
22403377,1
22403378,1
22403379,1
22403380,1
22403381,1
22403382,1
22403383,5
22403384,1
22403385,1
22403386,1
22403387,2
22403388,2
22403389,1
22403390,1
22403391,1
22403392,1
22403393,1
22403394,1
22403395,1
22403396,1
22403397,1
22403398,1
22403399,1
22403400,1
22403401,1
22403402,1
22403403,1
22403404,1
22403405,1
22403406,1
22403407,1
22403408,1
22403409,1
22403410,1
22403411,1
22403412,1
22403413,1
22403414,3
22403415,13
22403416,2
22403417,2
22403418,2
22403419,2
22403420,2
22403421,2
22403422,3
22403423,3
22403424,2
22403425,9
22403426,3
22403427,1
22403428,1
22403429,1
22403430,1
22403431,1
22403432,1
22403433,1
22403434,1
22403435,1
22403436,64
22403437,4
22403438,16
22403439,16
22403440,24
22403441,85
22403442,2
22403443,17
22403444,15
22403445,8
22403446,45
22403447,3
22403448,2
22403449,2
22403450,2
22403451,2
22403452,1
22403453,2
22403454,2
22403455,2
22403456,2
22403457,2
22403458,2
22403459,2
22403460,2
22403461,1
22403462,2
22403463,2
22403464,2
22403465,2
22403466,2
22403467,1
22403468,2
22403469,1
22403470,2
22403471,2
22403472,1
22403473,1
22403474,1
22403475,2
22403476,2
22403477,2
22403478,2
22403479,1
22403480,1
22403481,2
22403482,1
22403483,2
22403484,2
22403485,1
22403486,2
22403487,2
22403488,2
22403489,1
22403490,2
22403491,2
22403492,2
22403493,2
22403494,2
22403495,2
22403496,2
22403497,2
22403498,2
22403499,1
22403500,1
22403501,1
22403502,1
22403503,1
22403504,1
22403505,1
22403506,1
22403507,1
22403508,1
22403509,1
22403510,1
22403511,1
22403512,1
22403513,1
22403514,1
22403515,1
22403516,1
22403517,1
22403518,1
22403519,2
22403520,1
22403521,1
22403522,1
22403523,1
22403524,1
22403525,1
22403526,1
22403527,1
22403528,1
22403529,1
22403530,1
22403531,1
22403532,1
22403533,1
22403534,1
22403535,1
22403536,1
22403537,1
22403538,1
22403539,1
22403540,1
22403541,1
22403542,1
22403543,1
22403544,1
22403545,1
22403546,1
22403547,1
22403548,1
22403549,1
22403550,1
22403551,1
22403552,1
22403553,1
22403554,1
22403555,1
22403556,1
22403557,1
22403558,1
22403559,2
22403560,1
22403561,3
22403562,1
22403563,1
22403564,2
22403565,9
22403566,1
22403567,1
22403568,1
22403569,2
22403570,1
22403571,2
22403572,1
22403573,3
22403574,2
22403575,1
22403576,2
22403577,1
22403578,6
22403579,2
22403580,1
22403581,4
22403582,1
22403583,1
22403584,1
22403585,2
22403586,2
22403587,1
22403588,1
22403589,3
22403590,4
22403591,2
22403592,4
22403593,6
22403594,1
22403595,4
22403596,5
22403597,1
22403598,1
22403599,2
22403600,1
22403601,1
22403602,5
22403603,1
22403604,1
22403605,2
22403606,1
22403607,1
22403608,1
22403609,1
22403610,1
22403611,2
22403612,1
22403613,1
22403614,1
22403615,1
22403616,1
22403617,5
22403618,3
22403619,1
22403620,1
22403621,1
22403622,1
22403623,1
22403624,5
22403625,2
22403626,2
22403627,1
22403628,4
22403629,2
22403630,4
22403631,1
22403632,3
22403633,1
22403634,1
22403635,1
22403636,1
22403637,1
22403638,1
22403639,1
22403640,1
22403641,1
22403642,1
22403643,1
22403644,1
22403645,1
22403646,2
22403647,4
22403648,1
22403649,1
22403650,1
22403651,1
22403652,2
22403653,1
22403654,1
22403655,2
22403656,1
22403657,2
22403658,1
22403659,6
22403660,5
22403661,4
22403662,4
22403663,3
22403664,4
22403665,1
22403666,2
22403667,1
22403668,2
22403669,1
22403670,1
22403671,1
22403672,1
22403673,1
22403674,1
22403675,1
22403676,1
22403677,1
22403678,1
22403679,1
22403680,2
22403681,1
22403682,2
22403683,2
22403684,1
22403685,1
22403686,1
22403687,2
22403688,1
22403689,1
22403690,1
22403691,1
22403692,3
22403693,3
22403694,1
22403695,1
22403696,2
22403697,2
22403698,1
22403699,1
22403700,1
22403701,1
22403702,1
22403703,1
22403704,1
22403705,3
22403706,1
22403707,2
22403708,1
22403709,1
22403710,1
22403711,1
22403712,1
22403713,1
22403714,1
22403715,1
22403716,2
22403717,2
22403718,2
22403719,2
22403720,1
22403721,2
22403722,2
22403723,2
22403724,2
22403725,1
22403726,2
22403727,2
22403728,1
22403729,2
22403730,2
22403731,2
22403732,2
22403733,2
22403734,2
22403735,1
22403736,2
22403737,2
22403738,1
22403739,2
22403740,2
22403741,2
22403742,2
22403743,2
22403744,1
22403745,2
22403746,2
22403747,2
22403748,2
22403749,1
22403750,2
22403751,2
22403752,1
22403753,2
22403754,1
22403755,2
22403756,2
22403757,2
22403758,1
22403759,2
22403760,2
22403761,2
22403762,1
22403763,2
22403764,2
22403765,2
22403766,2
22403767,2
22403768,2
22403769,1
22403770,1
22403771,2
22403772,1
22403773,2
22403774,1
22403775,2
22403776,1
22403777,2
22403778,1
22403779,2
22403780,2
22403781,2
22403782,1
22403783,2
22403784,2
22403785,2
22403786,2
22403787,2
22403788,1
22403789,2
22403790,2
22403791,2
22403792,2
22403793,2
22403794,2
22403795,2
22403796,2
22403797,2
22403798,1
22403799,2
22403800,2
22403801,2
22403802,2
22403803,2
22403804,2
22403805,1
22403806,1
22403807,2
22403808,2
22403809,2
22403810,1
22403811,2
22403812,2
22403813,2
22403814,2
22403815,1
22403816,1
22403817,1
22403818,1
22403819,1
22403820,1
22403821,1
22403822,1
22403823,1
22403824,1
22403825,1
22403826,1
22403827,1
22403828,1
22403829,1
22403830,1
22403831,1
22403832,1
22403833,1
22403834,1
22403835,1
22403836,1
22403837,1
22403838,1
22403839,1
22403840,1
22403841,1
22403842,2
22403843,3
22403844,2
22403845,3
22403846,1
22403847,2
22403848,2
22403849,2
22403850,2
22403851,2
22403852,2
22403853,2
22403854,2
22403855,2
22403856,2
22403857,2
22403858,2
22403859,2
22403860,1
22403861,2
22403862,2
22403863,2
22403864,2
22403865,2
22403866,1
22403867,1
22403868,2
22403869,2
22403870,2
22403871,2
22403872,2
22403873,2
22403874,2
22403875,2
22403876,2
22403877,2
22403878,1
22403879,1
22403880,1
22403881,2
22403882,2
22403883,2
22403884,2
22403885,2
22403886,2
22403887,2
22403888,2
22403889,2
22403890,1
22403891,2
22403892,1
22403893,1
22403894,2
22403895,2
22403896,1
22403897,2
22403898,2
22403899,2
22403900,2
22403901,2
22403902,1
22403903,2
22403904,2
22403905,1
22403906,2
22403907,2
22403908,2
22403909,2
22403910,1
22403911,2
22403912,2
22403913,2
22403914,1
22403915,2
22403916,2
22403917,1
22403918,1
22403919,1
22403920,1
22403921,1
22403922,1
22403923,1
22403924,1
22403925,1
22403926,1
22403927,1
22403928,1
22403929,1
22403930,1
22403931,1
22403932,1
22403933,1
22403934,1
22403935,2
22403936,2
22403937,2
22403938,1
22403939,2
22403940,2
22403941,1
22403942,2
22403943,2
22403944,2
22403945,2
22403946,2
22403947,2
22403948,2
22403949,2
22403950,2
22403951,1
22403952,2
22403953,1
22403954,2
22403955,2
22403956,1
22403957,1
22403958,1
22403959,2
22403960,2
22403961,2
22403962,2
22403963,1
22403964,2
22403965,1
22403966,2
22403967,2
22403968,2
22403969,1
22403970,1
22403971,2
22403972,2
22403973,2
22403974,2
22403975,2
22403976,2
22403977,1
22403978,1
22403979,2
22403980,2
22403981,1
22403982,2
22403983,1
22403984,1
22403985,2
22403986,2
22403987,2
22403988,1
22403989,2
22403990,2
22403991,2
22403992,2
22403993,1
22403994,2
22403995,1
22403996,2
22403997,1
22403998,2
22403999,2
22404000,2
22404001,1
22404002,2
22404003,1
22404004,1
22404005,2
22404006,2
22404007,2
22404008,2
22404009,1
22404010,2
22404011,2
22404012,1
22404013,2
22404014,2
22404015,2
22404016,1
22404017,1
22404018,1
22404019,1
22404020,1
22404021,1
22404022,1
22404023,1
22404024,1
22404025,1
22404026,1
22404027,1
22404028,1
22404029,1
22404030,1
22404031,1
22404032,1
22404033,1
22404034,1
22404035,1
22404036,1
22404037,1
22404038,1
22404039,1
22404040,1
22404041,1
22404042,1
22404043,1
22404044,1
22404045,2
22404046,1
22404047,2
22404048,1
22404049,1
22404050,1
22404051,1
22404052,1
22404053,1
22404054,1
22404055,1
22404056,2
22404057,1
22404058,1
22404059,1
22404060,1
22404061,1
22404062,1
22404063,1
22404064,1
22404065,1
22404066,1
22404067,1
22404068,1
22404069,1
22404070,1
22404071,1
22404072,1
22404073,1
22404074,1
22404075,1
22404076,1
22404077,1
22404078,1
22404079,1
22404080,2
22404081,1
22404082,1
22404083,1
22404084,1
22404085,1
22404086,1
22404087,1
22404088,1
22404089,1
22404090,1
22404091,1
22404092,1
22404093,2
22404094,2
22404095,2
22404096,2
22404097,2
22404098,2
22404099,2
22404100,2
22404101,2
22404102,2
22404103,1
22404104,2
22404105,2
22404106,2
22404107,2
22404108,2
22404109,1
22404110,2
22404111,2
22404112,2
22404113,1
22404114,1
22404115,1
22404116,1
22404117,1
22404118,1
22404119,1
22404120,1
22404121,1
22404122,1
22404123,1
22404124,1
22404125,1
22404126,1
22404127,1
22404128,1
22404129,1
22404130,1
22404131,1
22404132,1
22404133,1
22404134,1
22404135,1
22404136,1
22404137,1
22404138,1
22404139,1
22404140,1
22404141,1
22404142,1
22404143,1
22404144,1
22404145,1
22404146,1
22404147,1
22404148,1
22404149,1
22404150,1
22404151,1
22404152,1
22404153,1
22404154,1
22404155,1
22404156,1
22404157,1
22404158,1
22404159,1
22404160,3
22404161,3
22404162,2
22404163,2
22404164,2
22404165,3
22404166,2
22404167,2
22404168,2
22404169,1
22404170,1
22404171,2
22404172,4
22404173,1
22404174,1
22404175,1
22404176,1
22404177,1
22404178,1
22404179,1
22404180,1
22404181,1
22404182,1
22404183,1
22404184,1
22404185,1
22404186,1
22404187,1
22404188,1
22404189,1
22404190,1
22404191,4
22404192,1
22404193,1
22404194,3
22404195,1
22404196,2
22404197,1
22404198,1
22404199,2
22404200,1
22404201,1
22404202,2
22404203,1
22404204,3
22404205,1
22404206,2
22404207,5
22404208,4
22404209,2
22404210,1
22404211,1
22404212,1
22404213,1
22404214,1
22404215,2
22404216,1
22404217,1
22404218,5
22404219,4
22404220,1
22404221,6
22404222,5
22404223,1
22404224,1
22404225,1
22404226,1
22404227,1
22404228,4
22404229,1
22404230,1
22404231,1
22404232,1
22404233,2
22404234,1
22404235,1
22404236,1
22404237,1
22404238,2
22404239,1
22404240,1
22404241,1
22404242,1
22404243,1
22404244,1
22404245,1
22404246,1
22404247,2
22404248,2
22404249,1
22404250,1
22404251,1
22404252,4
22404253,3
22404254,1
22404255,1
22404256,1
22404257,2
22404258,1
22404259,1
22404260,1
22404261,1
22404262,1
22404263,2
22404264,1
22404265,2
22404266,1
22404267,1
22404268,1
22404269,1
22404270,2
22404271,1
22404272,4
22404273,4
22404274,1
22404275,2
22404276,1
22404277,1
22404278,1
22404279,1
22404280,1
22404281,1
22404282,1
22404283,1
22404284,1
22404285,3
22404286,3
22404287,1
22404288,1
22404289,1
22404290,1
22404291,2
22404292,1
22404293,1
22404294,2
22404295,1
22404296,1
22404297,1
22404298,1
22404299,1
22404300,5
22404301,3
22404302,1
22404303,2
22404304,1
22404305,1
22404306,1
22404307,1
22404308,1
22404309,1
22404310,1
22404311,1
22404312,1
22404313,2
22404314,2
22404315,1
22404316,1
22404317,1
22404318,1
22404319,1
22404320,1
22404321,1
22404322,1
22404323,1
22404324,1
22404325,4
22404326,1
22404327,2
22404328,1
22404329,1
22404330,1
22404331,1
22404332,2
22404333,1
22404334,1
22404335,4
22404336,1
22404337,3
22404338,1
22404339,1
22404340,1
22404341,1
22404342,1
22404343,1
22404344,1
22404345,1
22404346,2
22404347,1
22404349,51
22404350,75
22404351,19
22404352,24
22404353,1
22404354,17
22404355,49
22404356,3
22404357,15
22404358,22
22404359,18
22404360,17
22404361,10
22404362,3
22404363,5
22404364,5
22404365,36
22404366,5
22404367,2
22404368,4
22404369,20
22404370,4
22404371,7
22404372,1
22404373,2
22404374,2
22404375,1
22404376,3
22404377,2
22404378,9
22404379,9
22404380,3
22404381,3
22404382,3
22404383,7
22404384,6
22404385,13
22404386,14
22404387,12
22404388,5
22404389,10
22404390,10
22404391,2
22404392,20
22404393,4
22404394,3
22404395,13
22404396,12
22404397,2
22404398,1
22404399,5
22404400,3
22404401,2
22404402,1
22404403,1
22404404,1
22404405,1
22404406,1
22404407,2
22404408,1
22404409,1
22404410,16
22404411,3
22404412,1
22404413,2
22404414,2
22404415,1
22404416,2
22404417,1
22404418,1
22404419,1
22404420,1
22404421,1
22404422,1
22404423,2
22404424,1
22404425,1
22404426,1
22404427,1
22404428,1
22404429,1
22404430,1
22404431,5
22404432,7
22404433,2
22404434,2
22404435,1
22404436,1
22404437,2
22404438,1
22404439,1
22404440,2
22404441,1
22404442,1
22404443,2
22404444,4
22404445,8
22404446,19
22404447,16
22404448,3
22404449,6
22404450,1
22404451,1
22404452,1
22404453,1
22404454,1
22404455,2
22404456,2
22404457,2
22404458,3
22404459,2
22404460,1
22404461,1
22404462,1
22404463,1
22404464,2
22404465,1
22404466,6
22404467,20
22404468,1
22404469,1
22404470,1
22404471,1
22404472,1
22404473,7
22404474,2
22404475,1
22404476,1
22404477,1
22404478,299
22404479,504
22404480,2
22404481,2
22404482,2
22404483,1
22404484,2
22404485,2
22404486,2
22404487,1
22404488,2
22404489,2
22404490,2
22404491,2
22404492,1
22404493,2
22404494,2
22404495,2
22404496,2
22404497,1
22404498,2
22404499,2
22404500,2
22404501,2
22404502,2
22404503,2
22404504,2
22404505,2
22404506,2
22404507,2
22404508,2
22404509,1
22404510,2
22404511,1
22404512,2
22404513,2
22404514,2
22404515,1
22404516,2
22404517,2
22404518,1
22404519,2
22404520,1
22404521,2
22404522,2
22404523,2
22404524,1
22404525,2
22404526,2
22404527,1
22404528,2
22404529,2
22404530,1
22404531,2
22404532,2
22404533,2
22404534,2
22404535,2
22404536,2
22404537,1
22404538,2
22404539,1
22404540,1
22404541,2
22404542,1
22404543,2
22404544,2
22404545,2
22404546,2
22404547,2
22404548,2
22404549,2
22404550,2
22404551,1
22404552,2
22404553,1
22404554,1
22404555,2
22404556,2
22404557,1
22404558,2
22404559,1
22404560,2
22404561,1
22404562,2
22404563,1
22404564,2
22404565,2
22404566,2
22404567,2
22404568,1
22404569,2
22404570,2
22404571,2
22404572,2
22404573,2
22404574,2
22404575,2
22404576,2
22404577,2
22404578,2
22404579,2
22404580,2
22404581,1
22404582,2
22404583,2
22404584,1
22404585,2
22404586,2
22404587,2
22404588,1
